Fecha;CO (ug/m3);H2S (ug/m3);NO2 (ug/m3);O3 (ug/m3);"PM10 
(ug/m3)";"PM2.5 
(ug/m3)";SO2 (ug/m3);Ruido (dB);UV;Humedad (%);Latitud;Longitud;"Presion 
(Pa)";Temperatura (C)
3/12/2020 17:00;1226.94;16.36;27.38;17.84;1.49;1.00;26.80;119.38;0.54;85.30;-12.07;-77.08;1001.19;20.01
3/12/2020 18:00;276.12;32.34;125.99;69.34;129.93;25.24;-;100.59;0.21;89.27;-12.11;-77.05;1004.47;18.64
3/12/2020 18:00;1084.21;12.89;28.68;21.93;1.40;1.00;24.68;119.41;0.19;87.08;-12.07;-77.08;1001.50;19.60
3/12/2020 19:00;315.00;30.65;136.54;64.08;132.76;26.50;-;99.16;0.01;91.40;-12.11;-77.05;1005.13;18.26
3/12/2020 19:00;1048.96;12.64;29.29;17.59;1.67;1.22;24.19;118.79;0.01;88.54;-12.07;-77.08;1002.13;19.34
3/12/2020 20:00;308.33;25.88;134.59;63.50;159.17;28.91;-;93.65;0.00;92.54;-12.11;-77.05;1005.75;18.07
3/12/2020 20:00;1092.73;13.52;29.36;13.41;2.12;1.51;24.89;117.56;0.00;89.85;-12.07;-77.08;1002.77;19.27
3/12/2020 21:00;297.48;23.01;128.53;66.38;160.27;30.45;-;94.31;0.00;92.57;-12.11;-77.05;1006.42;18.13
3/12/2020 21:00;1145.35;16.52;29.07;7.96;1.97;1.42;25.85;113.88;0.00;89.01;-12.07;-77.08;1003.42;19.39
3/12/2020 22:00;282.49;19.16;121.97;67.64;146.55;28.57;-;90.67;0.00;92.76;-12.11;-77.05;1006.94;18.09
3/12/2020 22:00;1068.16;15.68;27.38;6.31;1.74;1.19;26.41;112.37;0.00;89.50;-12.07;-77.08;1003.94;19.27
3/12/2020 23:00;276.07;16.34;114.86;71.42;177.58;31.76;-;85.04;0.00;92.93;-12.11;-77.05;1006.98;17.97
3/12/2020 23:00;739.81;7.87;25.60;4.36;1.51;1.04;24.23;111.89;0.00;89.81;-12.07;-77.08;1004.00;19.09
4/12/2020 00:00;151.14;10.67;105.57;80.02;159.69;29.12;-;85.81;0.00;92.95;-12.11;-77.05;1006.67;17.82
4/12/2020 00:00;480.82;1.99;24.30;4.99;1.51;0.97;21.65;113.56;0.00;90.02;-12.07;-77.08;1003.68;18.90
4/12/2020 01:00;77.62;6.30;99.87;84.82;190.81;32.67;-;75.16;0.00;93.36;-12.11;-77.05;1006.02;17.60
4/12/2020 01:00;267.07;0.02;23.39;5.50;1.58;0.99;20.14;109.69;0.00;90.17;-12.07;-77.08;1003.03;18.74
4/12/2020 02:00;63.31;5.07;95.72;83.86;208.75;36.79;-;72.67;0.00;93.09;-12.11;-77.05;1005.35;17.58
4/12/2020 02:00;252.81;0.02;22.84;3.66;1.96;1.10;19.80;101.14;0.00;89.92;-12.07;-77.08;1002.36;18.70
4/12/2020 03:00;50.39;4.39;94.50;87.55;133.95;28.35;-;70.84;0.00;93.53;-12.11;-77.05;1005.03;17.33
4/12/2020 03:00;238.70;0.00;23.14;4.81;2.12;1.17;20.33;92.51;0.00;90.44;-12.07;-77.08;1002.04;18.54
4/12/2020 04:00;45.80;4.49;96.54;85.29;145.18;30.51;-;71.13;0.00;93.98;-12.11;-77.05;1005.07;17.46
4/12/2020 04:00;167.44;0.00;22.93;5.60;2.40;1.29;19.12;85.77;0.00;91.45;-12.07;-77.08;1002.09;18.31
4/12/2020 05:00;60.53;5.59;99.68;81.67;139.42;30.37;-;72.80;0.00;94.59;-12.11;-77.05;1005.41;17.43
4/12/2020 05:00;188.10;0.03;23.67;3.44;2.37;1.34;20.24;87.37;0.00;92.36;-12.07;-77.08;1002.44;18.30
4/12/2020 06:00;81.10;7.32;104.05;79.89;82.48;24.05;-;82.16;0.00;95.53;-12.11;-77.05;1005.95;17.28
4/12/2020 06:00;247.39;1.20;25.02;5.72;2.26;1.29;20.36;98.73;0.01;92.56;-12.07;-77.08;1002.99;18.29
4/12/2020 07:00;132.29;8.64;109.32;74.00;66.69;21.45;-;90.80;0.06;96.37;-12.11;-77.05;1006.47;17.36
4/12/2020 07:00;690.73;14.83;27.96;6.80;2.26;1.40;26.12;107.64;0.11;93.52;-12.07;-77.08;1003.52;18.28
4/12/2020 08:00;207.56;10.04;108.49;70.29;62.04;20.48;-;94.18;0.46;96.27;-12.11;-77.05;1007.11;17.82
4/12/2020 08:00;749.94;17.69;27.20;2.84;2.03;1.30;28.43;106.07;0.33;92.83;-12.07;-77.08;1004.14;18.48
4/12/2020 09:00;221.34;10.21;96.50;74.85;56.83;19.16;-;95.21;0.68;93.51;-12.11;-77.05;1007.53;18.44
4/12/2020 09:00;1008.23;21.91;24.99;0.85;1.81;1.17;30.45;110.09;0.51;92.26;-12.07;-77.08;1004.54;18.68
4/12/2020 10:00;111.86;2.41;76.62;90.44;48.92;16.95;-;94.95;1.47;90.17;-12.11;-77.05;1007.72;19.08
4/12/2020 10:00;1194.21;27.22;23.28;1.86;1.48;1.00;33.85;109.84;0.91;87.88;-12.07;-77.08;1004.73;19.43
4/12/2020 11:00;43.24;6.91;36.42;110.14;34.30;13.50;-;98.18;2.77;85.64;-12.11;-77.05;1007.46;20.14
4/12/2020 11:00;885.35;19.69;17.17;0.52;1.19;0.88;34.06;114.86;1.58;84.97;-12.07;-77.08;1004.50;20.27
4/12/2020 12:00;77.71;12.47;27.59;110.40;30.62;12.79;-;98.03;3.14;80.76;-12.11;-77.05;1007.05;21.62
4/12/2020 12:00;706.21;9.03;16.46;2.24;1.11;0.87;28.64;119.98;1.96;84.03;-12.07;-77.08;1004.07;20.54
4/12/2020 13:00;55.15;9.62;48.91;109.61;35.49;14.77;-;96.63;2.27;84.45;-12.11;-77.05;1006.78;20.41
4/12/2020 13:00;1107.53;18.40;16.60;1.44;0.96;0.78;32.72;116.77;2.62;82.96;-12.07;-77.08;1003.82;20.96
4/12/2020 14:00;120.63;19.48;70.06;89.45;45.16;15.97;-;96.89;1.63;83.76;-12.11;-77.05;1006.20;20.68
4/12/2020 14:00;893.29;12.99;17.31;18.87;1.05;0.81;28.46;121.03;2.45;85.08;-12.07;-77.08;1003.24;20.37
4/12/2020 15:00;214.34;21.94;70.37;77.99;63.95;14.97;-;98.45;1.23;75.31;-12.11;-77.05;1005.70;22.62
4/12/2020 15:00;1176.92;16.71;20.81;1.25;1.19;0.77;33.86;120.14;2.77;80.99;-12.07;-77.08;1002.73;21.39
4/12/2020 16:00;241.00;34.80;76.96;76.27;92.08;18.60;-;102.65;1.18;76.90;-12.11;-77.05;1004.98;21.70
4/12/2020 16:00;1007.23;17.12;19.75;14.07;1.13;0.73;27.56;122.08;1.79;81.00;-12.07;-77.08;1002.00;21.29
4/12/2020 17:00;222.44;38.15;120.20;65.37;88.48;19.99;-;107.51;0.63;86.73;-12.11;-77.05;1004.68;19.26
4/12/2020 17:00;1098.63;8.23;27.70;18.69;1.38;0.92;25.55;121.00;0.60;85.63;-12.07;-77.08;1001.73;20.06
4/12/2020 18:00;286.70;38.94;138.79;60.56;117.27;25.17;-;103.94;0.17;90.94;-12.11;-77.05;1004.88;18.38
4/12/2020 18:00;1290.51;16.43;30.60;19.65;1.83;1.26;26.63;119.83;0.13;88.13;-12.07;-77.08;1001.94;19.55
4/12/2020 19:00;343.40;37.20;143.06;58.32;148.39;29.09;-;99.86;0.01;92.75;-12.11;-77.05;1005.45;18.13
4/12/2020 19:00;1266.66;19.13;31.15;11.84;2.33;1.60;27.57;118.14;0.00;89.97;-12.07;-77.08;1002.46;19.35
4/12/2020 20:00;331.13;30.27;139.29;60.16;149.70;29.50;-;97.38;0.00;94.22;-12.11;-77.05;1006.32;18.00
4/12/2020 20:00;1570.47;25.06;31.07;5.91;2.86;2.08;29.63;116.20;0.00;90.55;-12.07;-77.08;1003.34;19.34
4/12/2020 21:00;339.66;25.91;137.17;61.94;142.90;29.38;-;91.02;0.00;94.07;-12.11;-77.05;1007.09;18.17
4/12/2020 21:00;1377.39;20.72;30.22;6.60;2.65;1.98;27.42;113.61;0.00;90.18;-12.07;-77.08;1004.10;19.47
4/12/2020 22:00;317.24;20.95;131.87;64.43;123.77;26.65;-;89.11;0.00;94.57;-12.11;-77.05;1007.57;18.16
4/12/2020 22:00;1600.69;25.55;30.55;6.48;2.97;2.01;29.32;108.12;0.00;90.46;-12.07;-77.08;1004.64;19.56
4/12/2020 23:00;304.86;18.87;127.35;61.90;137.67;29.19;-;85.55;0.00;94.25;-12.11;-77.05;1007.59;18.33
4/12/2020 23:00;1310.99;17.74;29.26;2.46;2.93;1.97;26.87;106.62;0.00;91.17;-12.07;-77.08;1004.64;19.41
5/12/2020 00:00;200.24;13.57;115.70;70.90;162.89;30.82;-;85.96;0.00;94.78;-12.11;-77.05;1007.29;17.96
5/12/2020 00:00;1122.21;12.49;27.27;1.18;2.43;1.60;25.20;106.33;0.00;91.48;-12.07;-77.08;1004.34;19.30
5/12/2020 01:00;119.58;9.30;106.63;73.36;175.87;31.19;-;77.56;0.00;95.31;-12.11;-77.05;1006.86;17.77
5/12/2020 01:00;443.33;0.76;24.25;0.20;1.74;1.10;23.22;103.13;0.00;92.08;-12.07;-77.08;1003.92;18.89
5/12/2020 02:00;68.95;5.82;96.93;77.57;211.69;35.03;-;71.42;0.00;94.38;-12.11;-77.05;1006.46;17.57
5/12/2020 02:00;322.75;0.21;22.91;0.02;1.39;0.89;23.03;98.54;0.00;90.15;-12.07;-77.08;1003.50;18.83
5/12/2020 03:00;54.52;4.77;95.83;80.43;131.82;25.33;-;71.49;0.00;93.88;-12.11;-77.05;1006.05;17.63
5/12/2020 03:00;307.91;0.25;22.73;0.06;1.41;0.88;21.47;102.61;0.00;90.15;-12.07;-77.08;1003.10;18.70
5/12/2020 04:00;58.15;5.05;95.12;82.83;136.44;26.02;-;72.84;0.00;93.89;-12.11;-77.05;1005.89;17.38
5/12/2020 04:00;272.92;0.00;23.05;0.84;1.44;0.91;20.87;101.52;0.00;90.94;-12.07;-77.08;1002.94;18.52
5/12/2020 05:00;75.85;5.50;100.61;78.97;172.36;31.24;-;73.17;0.00;94.75;-12.11;-77.05;1006.22;17.39
5/12/2020 05:00;247.38;0.02;23.81;0.94;1.55;0.97;20.43;101.23;0.00;92.08;-12.07;-77.08;1003.29;18.39
5/12/2020 06:00;89.89;6.56;102.80;77.72;123.68;26.12;-;80.51;0.00;95.15;-12.11;-77.05;1006.73;17.29
5/12/2020 06:00;272.37;0.72;24.67;0.76;1.74;1.08;21.42;100.72;0.00;92.56;-12.07;-77.08;1003.79;18.43
5/12/2020 07:00;156.68;7.80;109.27;72.84;122.80;28.47;-;89.00;0.14;96.07;-12.11;-77.05;1007.58;17.41
5/12/2020 07:00;630.86;11.14;26.96;0.87;2.41;1.72;26.48;105.29;0.15;91.93;-12.07;-77.08;1004.63;18.68
5/12/2020 08:00;194.20;7.15;100.14;74.79;81.78;21.61;-;93.58;0.63;94.37;-12.11;-77.05;1008.23;18.33
5/12/2020 08:00;620.90;12.50;25.25;0.88;2.28;1.40;28.24;108.69;0.46;92.73;-12.07;-77.08;1005.28;18.66
5/12/2020 09:00;132.88;4.29;81.82;85.02;62.85;18.62;-;94.79;1.45;92.69;-12.11;-77.05;1008.56;18.52
5/12/2020 09:00;733.18;16.73;21.52;0.21;1.89;1.16;31.84;109.41;0.94;89.83;-12.07;-77.08;1005.56;19.46
5/12/2020 10:00;133.45;7.88;65.40;91.85;57.50;19.05;-;104.17;1.47;91.78;-12.11;-77.05;1008.77;18.81
5/12/2020 10:00;768.83;14.90;19.07;0.87;1.31;0.97;29.09;112.01;1.05;89.76;-12.07;-77.08;1005.78;19.42
5/12/2020 11:00;109.01;5.18;66.70;88.19;68.23;15.92;-;95.01;2.60;91.12;-12.11;-77.05;1008.60;19.13
5/12/2020 11:00;787.75;10.55;20.22;0.75;0.75;0.58;30.35;111.19;1.30;90.45;-12.07;-77.08;1005.66;19.32
5/12/2020 12:00;120.33;17.76;63.49;93.85;84.13;14.59;-;95.67;1.75;90.87;-12.11;-77.05;1008.22;19.04
5/12/2020 12:00;809.32;11.81;19.83;5.70;0.77;0.67;26.39;114.53;1.21;89.34;-12.07;-77.08;1005.28;19.50
5/12/2020 13:00;194.49;12.43;87.93;81.60;68.65;15.82;-;95.32;1.46;91.97;-12.11;-77.05;1007.64;18.72
5/12/2020 13:00;973.02;12.42;22.08;3.36;1.40;0.87;30.36;112.82;1.50;91.87;-12.07;-77.08;1004.69;19.04
5/12/2020 14:00;131.14;14.43;81.79;89.08;35.56;10.28;-;95.11;1.45;91.41;-12.11;-77.05;1007.11;18.80
5/12/2020 14:00;1058.01;21.12;19.67;3.36;0.94;0.77;30.92;113.99;1.81;89.89;-12.07;-77.08;1004.13;19.54
5/12/2020 15:00;122.56;13.36;85.32;86.06;38.94;13.92;-;94.10;1.38;91.98;-12.11;-77.05;1006.59;18.69
5/12/2020 15:00;1093.78;17.01;20.90;4.88;1.11;0.93;30.09;114.86;1.77;90.02;-12.07;-77.08;1003.61;19.54
5/12/2020 16:00;179.13;20.32;99.41;78.91;67.28;18.29;-;94.13;0.67;92.71;-12.11;-77.05;1006.36;18.51
5/12/2020 16:00;1181.72;16.93;24.14;6.89;1.54;1.16;28.42;109.39;0.85;91.51;-12.07;-77.08;1003.39;19.21
5/12/2020 17:00;287.14;26.12;113.63;69.36;68.70;17.26;-;91.62;0.37;93.11;-12.11;-77.05;1006.35;18.34
5/12/2020 17:00;1416.88;22.43;26.71;7.43;1.66;1.15;28.48;111.18;0.57;90.38;-12.07;-77.08;1003.36;19.32
5/12/2020 18:00;215.29;22.98;117.63;71.25;93.62;19.34;-;92.28;0.14;94.14;-12.11;-77.05;1006.62;17.78
5/12/2020 18:00;1519.31;23.42;29.38;10.35;1.50;1.14;28.75;109.57;0.19;90.11;-12.07;-77.08;1003.61;19.38
5/12/2020 19:00;302.16;24.44;132.57;65.80;93.98;21.91;-;92.96;0.00;96.01;-12.11;-77.05;1007.08;17.66
5/12/2020 19:00;1349.03;17.70;30.30;19.40;1.63;1.35;25.67;115.05;0.00;92.37;-12.07;-77.08;1004.13;18.99
5/12/2020 20:00;283.04;21.80;130.32;68.35;119.70;28.38;-;92.92;0.00;96.77;-12.11;-77.05;1007.60;17.88
5/12/2020 20:00;1292.65;16.52;29.93;13.55;2.20;1.64;25.78;113.98;0.00;92.90;-12.07;-77.08;1004.65;19.13
5/12/2020 21:00;262.48;18.76;124.11;68.63;123.27;29.04;-;92.08;0.00;96.42;-12.11;-77.05;1007.81;17.94
5/12/2020 21:00;1427.43;20.85;28.72;5.13;2.16;1.53;28.14;115.43;0.00;91.13;-12.07;-77.08;1004.85;19.40
5/12/2020 22:00;288.40;16.83;122.65;66.22;113.50;26.43;-;88.69;0.00;95.92;-12.11;-77.05;1007.91;18.04
5/12/2020 22:00;1284.89;18.29;28.03;2.04;2.33;1.61;28.01;112.52;0.00;90.35;-12.07;-77.08;1004.97;19.59
5/12/2020 23:00;331.86;17.90;117.93;63.49;101.53;24.37;-;86.01;0.00;94.92;-12.11;-77.05;1007.82;18.38
5/12/2020 23:00;1113.58;14.62;26.49;0.53;2.11;1.49;27.81;112.09;0.00;90.43;-12.07;-77.08;1004.86;19.56
6/12/2020 00:00;188.36;12.32;107.75;71.20;132.99;28.62;-;85.22;0.00;94.75;-12.11;-77.05;1007.23;18.19
6/12/2020 00:00;847.73;8.98;25.31;0.04;2.20;1.51;25.54;110.59;0.00;90.24;-12.07;-77.08;1004.23;19.58
6/12/2020 01:00;89.82;7.41;100.92;75.56;141.61;30.42;-;77.44;0.00;95.91;-12.11;-77.05;1006.51;17.83
6/12/2020 01:00;519.72;2.91;24.51;0.00;2.41;1.77;24.02;101.55;0.00;91.52;-12.07;-77.08;1003.51;19.33
6/12/2020 02:00;49.04;6.18;96.21;81.46;121.67;26.51;-;71.67;0.00;96.72;-12.11;-77.05;1005.85;17.57
6/12/2020 02:00;347.04;0.37;23.83;0.00;2.71;1.86;22.74;92.01;0.00;92.86;-12.07;-77.08;1002.85;18.94
6/12/2020 03:00;48.39;6.25;96.96;81.81;112.82;23.49;-;71.82;0.00;97.86;-12.11;-77.05;1005.22;17.40
6/12/2020 03:00;261.03;0.01;23.29;0.00;2.25;1.20;22.05;86.63;0.00;95.03;-12.07;-77.08;1002.23;18.46
6/12/2020 04:00;48.11;5.33;96.00;80.72;102.98;23.54;-;70.00;0.00;98.31;-12.11;-77.05;1004.89;17.34
6/12/2020 04:00;229.76;0.02;23.10;0.00;1.73;0.99;21.90;81.68;0.00;95.44;-12.07;-77.08;1001.93;18.37
6/12/2020 05:00;55.14;6.06;95.97;81.50;73.87;19.68;-;70.89;0.00;98.62;-12.11;-77.05;1005.08;17.24
6/12/2020 05:00;209.57;0.03;23.40;0.01;1.67;1.13;21.28;86.50;0.00;96.01;-12.07;-77.08;1002.12;18.21
6/12/2020 06:00;73.39;6.53;98.79;78.50;111.50;23.96;-;74.82;0.00;99.22;-12.11;-77.05;1005.42;17.15
6/12/2020 06:00;224.66;0.23;23.94;0.00;1.45;1.04;21.98;90.85;0.00;97.44;-12.07;-77.08;1002.47;18.00
6/12/2020 07:00;60.52;5.06;98.37;77.76;87.01;22.83;-;83.64;0.08;99.30;-12.11;-77.05;1005.90;17.35
6/12/2020 07:00;310.66;1.94;24.48;0.00;1.47;1.11;23.73;99.16;0.11;97.46;-12.07;-77.08;1002.95;18.19
6/12/2020 08:00;40.47;3.59;89.25;83.76;96.20;20.65;-;86.41;0.32;99.30;-12.11;-77.05;1006.26;17.59
6/12/2020 08:00;326.29;4.20;23.02;0.00;1.66;1.10;25.11;95.88;0.30;96.59;-12.07;-77.08;1003.28;18.46
6/12/2020 09:00;36.55;2.86;84.71;84.74;62.77;21.27;-;89.98;0.54;99.03;-12.11;-77.05;1006.44;17.91
6/12/2020 09:00;456.93;5.78;22.05;0.00;1.25;0.89;25.97;103.08;0.51;95.69;-12.07;-77.08;1003.46;18.62
6/12/2020 10:00;41.06;3.77;75.39;88.10;61.79;19.99;-;89.20;0.99;97.47;-12.11;-77.05;1006.35;18.45
6/12/2020 10:00;469.45;7.01;20.51;0.04;1.34;1.08;27.00;105.70;0.82;94.08;-12.07;-77.08;1003.40;18.94
6/12/2020 11:00;39.33;6.22;59.18;91.24;72.50;25.11;-;103.27;1.49;92.89;-12.11;-77.05;1006.02;19.60
6/12/2020 11:00;406.11;5.45;18.61;0.26;1.01;0.84;25.63;109.58;1.16;92.64;-12.07;-77.08;1003.05;19.15
6/12/2020 12:00;19.04;5.81;49.51;101.70;87.23;30.17;-;93.28;1.88;90.33;-12.11;-77.05;1005.64;19.92
6/12/2020 12:00;572.03;8.06;17.50;0.79;1.40;1.10;26.78;111.03;1.41;90.41;-12.07;-77.08;1002.70;19.60
6/12/2020 13:00;22.74;7.78;50.97;98.06;80.46;24.01;-;93.40;1.82;88.62;-12.11;-77.05;1005.34;20.01
6/12/2020 13:00;625.47;7.83;17.43;1.37;1.21;0.92;26.87;111.19;1.66;88.81;-12.07;-77.08;1002.42;19.90
6/12/2020 14:00;51.21;7.62;72.10;93.17;69.88;20.97;-;90.84;1.65;90.96;-12.11;-77.05;1004.92;19.09
6/12/2020 14:00;734.03;12.29;17.26;4.38;1.38;1.02;27.06;110.13;1.67;88.43;-12.07;-77.08;1001.96;19.92
6/12/2020 15:00;70.01;10.66;90.64;86.16;78.88;22.84;-;89.28;1.15;92.23;-12.11;-77.05;1004.42;18.71
6/12/2020 15:00;696.43;4.35;22.84;15.21;1.79;1.28;22.99;114.29;0.85;90.91;-12.07;-77.08;1001.48;19.26
6/12/2020 16:00;143.91;15.87;100.02;73.68;73.52;19.50;-;90.68;0.75;89.97;-12.11;-77.05;1004.17;19.30
6/12/2020 16:00;880.28;10.72;24.83;5.00;1.67;1.17;26.17;116.24;0.59;90.14;-12.07;-77.08;1001.26;19.31
6/12/2020 17:00;174.23;17.94;106.61;75.44;117.99;22.96;-;93.73;0.38;89.20;-12.11;-77.05;1004.24;19.12
6/12/2020 17:00;789.70;9.25;25.38;5.29;1.47;1.07;24.41;117.77;0.33;87.07;-12.07;-77.08;1001.29;19.78
6/12/2020 18:00;192.86;17.45;113.79;74.85;123.80;22.61;-;89.42;0.16;89.77;-12.11;-77.05;1004.49;18.86
6/12/2020 18:00;890.70;11.85;26.29;9.30;1.38;0.95;24.31;113.56;0.16;85.87;-12.07;-77.08;1001.53;19.87
6/12/2020 19:00;229.86;19.39;117.28;73.35;146.78;25.35;-;89.18;0.01;90.77;-12.11;-77.05;1005.06;18.51
6/12/2020 19:00;942.16;12.08;27.04;16.27;1.45;1.00;23.40;113.41;0.01;86.57;-12.07;-77.08;1002.08;19.68
6/12/2020 20:00;213.60;17.22;120.40;69.85;148.67;25.96;-;88.59;0.00;91.79;-12.11;-77.05;1006.02;18.33
6/12/2020 20:00;1001.68;13.23;27.26;11.50;1.52;1.03;24.98;113.35;0.00;87.33;-12.07;-77.08;1003.03;19.59
6/12/2020 21:00;250.33;17.28;118.07;65.79;97.53;19.90;-;85.78;0.00;90.48;-12.11;-77.05;1006.86;18.61
6/12/2020 21:00;1026.55;15.44;26.90;3.02;1.56;1.03;26.93;108.87;0.00;86.44;-12.07;-77.08;1003.88;19.70
6/12/2020 22:00;187.51;13.27;113.44;67.57;116.85;22.76;-;83.36;0.00;90.77;-12.11;-77.05;1007.36;18.39
6/12/2020 22:00;1341.92;22.54;27.39;2.59;1.80;1.15;28.76;105.61;0.00;86.43;-12.07;-77.08;1004.37;19.70
6/12/2020 23:00;154.50;11.09;106.75;73.28;125.37;25.00;-;80.91;0.00;91.22;-12.11;-77.05;1007.60;18.26
6/12/2020 23:00;919.16;13.23;26.09;0.98;1.72;1.07;25.60;101.51;0.00;86.71;-12.07;-77.08;1004.60;19.59
7/12/2020 00:00;128.92;-;104.38;73.52;110.54;23.83;-;79.07;0.00;91.35;-12.11;-77.05;1007.21;18.26
7/12/2020 00:00;535.71;4.46;24.67;0.67;1.59;1.02;23.02;103.17;0.00;86.88;-12.07;-77.08;1004.22;19.47
7/12/2020 01:00;81.87;-;99.31;76.52;73.88;18.41;-;78.30;0.00;90.23;-12.11;-77.05;1006.24;18.50
7/12/2020 01:00;294.35;0.44;23.37;0.54;2.18;1.46;21.61;94.05;0.00;87.17;-12.07;-77.08;1003.29;19.38
7/12/2020 02:00;62.64;-;96.36;80.64;79.09;19.11;-;77.98;0.00;90.04;-12.11;-77.05;1005.33;18.34
7/12/2020 02:00;229.66;0.04;22.95;1.04;2.12;1.57;20.76;94.20;0.00;87.26;-12.07;-77.08;1002.33;19.22
7/12/2020 03:00;69.97;-;97.51;79.19;77.62;19.63;-;72.87;0.00;90.85;-12.11;-77.05;1004.85;18.23
7/12/2020 03:00;215.70;0.10;23.16;0.50;2.60;1.99;21.14;93.04;0.00;87.74;-12.07;-77.08;1001.86;19.12
7/12/2020 04:00;103.86;-;95.71;79.10;115.08;24.84;-;72.03;0.00;90.75;-12.11;-77.05;1004.54;18.19
7/12/2020 04:00;213.75;0.04;23.30;0.80;2.42;1.84;21.46;89.75;0.00;88.22;-12.07;-77.08;1001.55;19.01
7/12/2020 05:00;84.16;-;99.97;79.65;117.16;23.87;-;74.86;0.00;91.72;-12.11;-77.05;1004.55;18.01
7/12/2020 05:00;191.25;0.01;23.53;4.13;2.02;1.36;20.38;99.03;0.00;89.18;-12.07;-77.08;1001.56;18.86
7/12/2020 06:00;120.96;-;104.91;76.37;166.52;30.12;-;81.73;0.00;92.69;-12.11;-77.05;1005.32;17.78
7/12/2020 06:00;259.79;1.30;24.83;4.44;1.83;1.15;21.67;102.61;0.00;90.02;-12.07;-77.08;1002.36;18.79
7/12/2020 07:00;213.20;-;117.97;66.31;131.19;25.67;-;89.50;0.07;92.72;-12.11;-77.05;1006.47;18.02
7/12/2020 07:00;467.36;7.98;27.08;4.80;1.74;1.16;24.16;112.10;0.10;89.93;-12.07;-77.08;1003.49;18.90
7/12/2020 08:00;273.36;-;113.47;66.73;135.12;26.17;-;94.22;0.28;91.09;-12.11;-77.05;1007.05;18.46
7/12/2020 08:00;629.83;11.50;26.65;2.34;1.93;1.24;24.91;112.54;0.22;88.95;-12.07;-77.08;1004.08;19.19
7/12/2020 09:00;272.51;-;103.85;73.45;115.36;24.09;-;96.87;0.43;90.85;-12.11;-77.05;1007.49;18.61
7/12/2020 09:00;1037.81;21.71;27.61;2.76;2.06;1.29;29.59;110.23;0.30;88.35;-12.07;-77.08;1004.47;19.39
7/12/2020 10:00;290.10;-;102.89;73.77;121.94;24.74;-;96.15;0.61;89.70;-12.11;-77.05;1007.58;19.05
7/12/2020 10:00;1042.35;20.40;27.10;1.88;2.29;1.45;29.09;111.99;0.37;87.51;-12.07;-77.08;1004.56;19.62
7/12/2020 11:00;325.45;-;100.03;74.00;96.45;22.12;-;97.15;1.03;87.49;-12.11;-77.05;1007.19;19.70
7/12/2020 11:00;1183.57;23.69;24.81;1.22;2.19;1.52;32.14;111.30;0.69;85.14;-12.07;-77.08;1004.19;20.17
7/12/2020 12:00;409.83;-;85.90;72.75;47.41;14.54;-;95.17;1.29;81.65;-12.11;-77.05;1007.03;21.17
7/12/2020 12:00;997.35;19.06;22.62;1.20;1.69;1.09;29.34;112.48;0.85;84.95;-12.07;-77.08;1004.07;20.16
7/12/2020 13:00;300.44;-;69.62;83.86;41.04;12.79;-;94.82;1.59;81.13;-12.11;-77.05;1006.64;21.31
7/12/2020 13:00;993.80;17.70;21.23;4.58;1.47;1.04;28.81;115.55;1.11;84.87;-12.07;-77.08;1003.72;20.24
7/12/2020 14:00;285.09;-;54.38;87.63;51.56;14.07;-;95.84;1.74;76.69;-12.11;-77.05;1006.33;22.51
7/12/2020 14:00;1223.70;21.08;21.78;3.47;1.64;1.05;31.62;115.28;1.33;83.63;-12.07;-77.08;1003.46;20.66
7/12/2020 15:00;353.64;-;91.22;72.51;86.21;20.49;-;98.62;1.24;81.52;-12.11;-77.05;1006.14;21.02
7/12/2020 15:00;1238.93;19.16;23.35;3.41;1.77;1.25;30.56;115.26;0.99;81.60;-12.07;-77.08;1003.21;21.01
7/12/2020 16:00;305.59;-;97.69;70.47;95.50;21.70;-;97.81;0.99;81.57;-12.11;-77.05;1005.72;20.97
7/12/2020 16:00;1289.48;23.89;22.53;7.05;1.79;1.33;29.95;115.91;0.91;80.08;-12.07;-77.08;1002.73;21.40
7/12/2020 17:00;241.88;-;120.74;71.41;117.11;23.33;-;98.16;0.29;88.92;-12.11;-77.05;1005.83;19.11
7/12/2020 17:00;1322.49;16.43;28.27;21.23;1.83;1.22;26.04;116.56;0.30;84.02;-12.07;-77.08;1002.86;20.60
7/12/2020 18:00;324.12;-;140.82;57.59;122.77;24.62;-;97.83;0.03;91.02;-12.11;-77.05;1006.39;18.82
7/12/2020 18:00;1397.93;18.90;30.07;19.05;1.69;1.15;27.60;115.81;0.08;87.09;-12.07;-77.08;1003.40;20.02
7/12/2020 19:00;375.34;-;141.71;53.16;109.74;21.74;-;95.16;0.00;91.61;-12.11;-77.05;1007.18;18.63
7/12/2020 19:00;1371.37;20.96;30.68;10.12;1.73;1.10;29.12;112.81;0.00;87.65;-12.07;-77.08;1004.17;19.86
7/12/2020 20:00;364.45;-;138.09;52.17;97.16;19.94;-;94.67;0.00;92.36;-12.11;-77.05;1008.19;18.54
7/12/2020 20:00;1477.68;24.51;30.60;4.11;1.55;1.06;30.72;111.16;0.00;88.83;-12.07;-77.08;1005.23;19.79
7/12/2020 21:00;314.94;-;135.73;54.25;89.65;17.77;-;90.94;0.00;94.03;-12.11;-77.05;1008.91;18.42
